№,施設名,区市町村名,施設所在地,最寄り駅,設置者名,開始時間,終了時間,２４時間,定員,事業開始　　　　年月日,電話番号,基準を満たす旨の証明書,備考
1344,キンダーケアー保育園,北区,赤羽1-65-11　ロ-ヤルマンション1Ｆ,"ＪＲ京浜東北線　
赤羽駅",田畑善三郎,,,○,定員設定なし,S54. 4. 1,3902-9733,有,,35.7811447,139.7193585,ChIJS8KjiRyTGGARptliXAqvF-o,"日本, 〒115-0045 東京都北区赤羽１丁目６５−１１"
1345,みらいっこ保育園,北区,赤羽2-15-6西明ビル1Ｆ,"ＪＲ京浜東北線　
赤羽駅",有限会社ＭＩＲＡＩKＫＯ,7:00,01:00,,定員設定なし,H19.5.1　　移転,3598-6963,無,,35.7798561,139.7232749,ChIJDxwFlAKTGGARv8baMHDLBDE,"日本, 〒115-0045 東京都北区赤羽２丁目１５−６"
1346,でんでん保育室,北区,十条仲原1-27-3,"JR埼京線　
十条駅",特定非営利活動法人　　　　でんでん子ども応援隊,09:30,15:30,,10.0,2010-04-06,3905-2355,有,,35.7630861,139.7215783,ChIJMUGUi-2SGGARMqZDMGAo8tI,"日本, 〒114-0031 東京都北区十条仲原１丁目２７−３"
1347,みらいっこBABY園,北区,赤羽1-41-12サニ-ヒルズ102,"ＪＲ京浜東北線　
赤羽駅",有限会社MIRAIKKO,07:30,18:00,,15.0,2010-04-01,6454-4466,無,,35.7819862,139.7197474,ChIJc-ztghyTGGAR_MdRutMN8Yw,"日本, 〒115-0045 東京都北区赤羽１丁目４１−１２"
1348,サン・ベビー保育園,北区,東十条6-7-12,"JR京浜東北線　
東十条駅",サンベビー会,07:30,21:00,,15.0,1977-04-01,3902-2192,有,,35.771588,139.726011,ChIJ810NEfqSGGARGL4zFo3Qckg,"日本, 〒114-0001 東京都北区東十条６丁目７−１２"
1349,譲灘保育園,北区,中十条2-23-12,"JR埼京線　
十条駅",緑川　風子,07:30,20:00,,20.0,1976-04-01,3908-8001,有,,35.7623585,139.7227005,ChIJaXtRifKSGGARoAMmWX_o_vw,"日本, 〒114-0032 東京都北区中十条２丁目２３−１２"
1350,保育ルーム　キッズスタイル,北区,赤羽3－8－10マンション岩田１０１,"埼玉高速鉄道　
赤羽岩淵駅",松田　賢治,,,○,　,2012-07-15,6454-4020,無,,35.7839164,139.7180169,ChIJG5kXShqTGGARKMUdSeMZF6o,"日本, 〒115-0045 東京都北区赤羽３丁目８−１０"
1351,"歯医者さんが作った
みんなの保育園　駒込",北区,西ヶ原1-56-13 セラドン駒込101,"JR山手線　
駒込駅",山本　将弘,08:00,18:00,,15.0,2014-07-01,6903-6637,有,,35.7391307,139.7461303,ChIJr4v6bJGNGGARXkAlZFrV56k,"日本, 〒114-0024 東京都北区西ケ原１丁目５６−１３"
1352,子育て交流サロンみんなの実家＠まちや,荒川区,荒川6-27-6宮内方,"千代田線　
町屋駅",３５（産後）サポートネットin荒川,14:00,16:00,,定員設定なし,H18.2.6,3809-4035,無,,35.74134850000001,139.777622,ChIJ6e3mA3SOGGARqdaIPkKpZ0M,"日本, 〒116-0002 東京都荒川区荒川６丁目２７−６"
1353,マザーズハウス,荒川区,南千住8-8-1東京フロンティアシティパ-ク&パ-クス1F,"京成線　
関屋駅",株式会社ラヴィ,08:00,20:00,,30.0,2008-04-01,5850-6063,有,,35.7395555,139.8106114,ChIJbdN9cv-OGGARGtPEsiBK0mU,"日本, 〒116-0003 東京都荒川区南千住８丁目８−１"
1354,みらいえインターナショナルスクール,中央区,日本橋富沢町6-5　アソルティ人形町2F,"日比谷線　
人形町駅",株式会社市進ホールディングス,08:30,19:00,,20.0,41372.0,5695-6885,無,,35.6882544,139.7831609,ChIJH9Dv_02JGGARuqnlSV9eUjU,"日本, 〒103-0006 東京都中央区日本橋富沢町６−５ アソルティ人形町"
1355,MIRATZ　保育園,荒川区,東尾久4-1-13-1F,"JR山の手線　
西日暮里駅",株式会社MIRATZ,07:00,20:00,,40.0,2010-09-17,5855-7420,有,,35.7400481,139.7685118,ChIJg56bZN6NGGAReO_7EBeLxAA,"日本, 〒116-0012 東京都荒川区東尾久４丁目１−１３"
1356,キッズフォレスト（ピア）,荒川区,南千住6-41-10ガ-デンテラス,"日比谷線　
南千住駅",株式会社ラヴィ,08:00,20:00,,20.0,2010-10-01,3891-6118,有,,35.73773300000001,139.7939237,ChIJnwyJGl6OGGAR2jNDad5Uwdc,"日本, 〒116-0003 東京都荒川区南千住６丁目４１−１０"
1357,"保育所ちびっこランド
ワールドキッズ西日暮里",荒川区,西日暮里1-60-5吉原ビル1階,"JR山手線　
西日暮里駅",欧文鳴,07:00,20:00,,25.0,2013-10-21,3801-6081,有,,35.7347989,139.7719618,ChIJg8CmENiNGGAR6aN1yPy4uGg,"日本, 〒116-0013 東京都荒川区西日暮里１丁目６０−５"
1358,どんぐりのおうち,板橋区,本町29-10アルプスマンション101,"都営三田線　
板橋本町駅",ＮＰＯ法人　ワーカーズコープ,9:00,18:00,,定員設定なし,H15. 7.14,5943-2268,有,,35.7576298,139.7085692,ChIJQ-4-D8GSGGAR9FSk1BcijKw,"日本, 〒173-0001 東京都板橋区本町２９ アルプスマンション"
1359,おやこ舎あやとり,板橋区,前野町2-48-4,"東武東上線　
中板橋駅",NPO－ACT　板橋たすけあいワーカーズあやとり,9:00,17:00,,12.0,H15. 5. 1,3968-1701,無,,35.7685011,139.6892644,ChIJC_KO7dTsGGARxWRyedPax30,"日本, 〒174-0063 東京都板橋区前野町２丁目４８−４"
1360,保育スクール　よつばのクローバー,板橋区,志村1-32-9クリエイトビル1F,"都営三田線　
志村坂上駅",株式会社エデュケイト,08:00,21:00,,定員設定なし,H16. 7.1,5915-9680,無,,35.7754669,139.690964,ChIJUcKnU83sGGAR1LeCxDJtmN4,"日本, 〒174-0056 東京都板橋区志村１丁目３２−９"
1361,特定非営利活動法人徳丸こどもセンター保育室,板橋区,徳丸6-9-8　ツ-エイト101,"東武東上線　
東武練馬駅",ＮＰＯ法人徳丸子どもセンター保育室,08:30,17:30,,7.0,2007-04-01,6751-5934,無,,35.77738799999999,139.6644719,ChIJpQ2j6ZPsGGARYU4Nrc2b5Js,"日本, 〒175-0083 東京都板橋区徳丸６丁目９−８"
1362,たんぽぽ保育園,板橋区,西台4-3-19ビュ-ラ-西台1F,"東武東上線　
東武練馬駅",株式会社　Iiku,07:00,22:00,,57.0,2009-07-15,6751-6866,有,,35.768956,139.6676441,ChIJbfG6DensGGARj6KVXYbpHZ4,"日本, 〒174-0045 東京都板橋区西台４丁目３−１９"
1363,プリスマ　キッズ,板橋区,成増1-13-12第2グリ-ンヒル2F,"東武東上線　
成増駅",佐藤　由季,,,○,19.0,2009-11-16,5967-1800,無,,35.7754263,139.6330465,ChIJiaaRZXTsGGAR35Uv2-XSDUo,"日本, 〒175-0094 東京都板橋区成増１丁目１３−１２"
1364,Aｉ保育園　赤塚,板橋区,赤塚新町3-9-13　STハイム1F,"有楽町線　
赤塚駅",白楽　嘉久,07:30,19:00,,定員設定なし,2010-02-25,5383-0712,有,,35.7714104,139.638474,ChIJF_Orxm_sGGARXljTpI-cZgc,"日本, 〒175-0093 東京都板橋区赤塚新町３丁目９−１３"
1365,東京家政大学ナースリールーム,板橋区,加賀1-18-1,"JR埼京線　
十条駅",学校法人　渡辺学園,08:30,17:00,,14.0,1967-05-01,3961-5220,有,,35.7557703,139.7200981,ChIJ83zqOJKSGGAREPNz2bVQ6p4,"日本, 〒173-0003 東京都板橋区加賀１丁目１８−１"
1366,Ai保育園高島平　,板橋区,高島平8-8-2パ-プルハイム1階,"都営三田線　
高島平駅",有限会社出羽屋,08:00,18:00,,定員設定なし,2011-08-01,6479-9265,有,,35.7890363,139.6641549,ChIJFcQnSZzsGGARLX1yE4Kh-GQ,"日本, 〒175-0082 東京都板橋区高島平８丁目８−２"
1367,メディコール保育園,板橋区,高島平1-27-10エムズスクエア3階,"都営三田線　
西台駅",医療法人社団　MEDIQOL,07:30,20:00,,23.0,2012-06-25,6913-0481,有,,35.7828042,139.6734459,ChIJ_SWnNbzsGGAR80agDe_YJt4,"日本, 〒175-0082 東京都板橋区高島平１丁目２７−１０"
1368,愛嬰幼保学園板橋園,板橋区,板橋1-36-1TYビル2階,"東武東北線　
下板橋駅",那須　暁擁,,,○,50.0,2012-07-23,4405-7604,有,掲載している電話番号は本部の番号である。,35.7474488,139.7154516,ChIJQUPp6ZmSGGARXBSocaWgLYk,"日本, 〒173-0004 東京都板橋区板橋１丁目３６−１"
1369,cucul (ククル),板橋区,成増3-47-6　1階,"東武東上線　
成増駅",小澤　篤司,09:00,17:00,,2～3,2013-06-21,6789-0996,無,,35.7838416,139.6293106,ChIJ06CQMPPrGGARpa049AgsFCk,"日本, 〒175-0094 東京都板橋区成増３丁目４７−６"
1370,陽なた保育園,板橋区,板橋区赤塚新町2-10-12　３階,"有楽町線　
赤塚駅",山北　麻未,07:30,20:00,,32.0,2013-07-01,3979-3935,有,,35.7707232,139.6369005,ChIJ6w_COW7sGGARbJN9TszVat0,"日本, 〒175-0093 東京都板橋区赤塚新町３丁目３５−１３ 板橋区光が丘防災備蓄倉庫"
1371,東武練馬こすもす保育園,板橋区,徳丸3-13-10　中村ビル1Ｆ,"東武東上線
東武練馬駅",株式会社HEARTY NURSERY,07:00,20:00,,23.0,2014-04-01,03-6906-6528,有,,35.7701611,139.6565395,ChIJOVc0SvPsGGARWOOPhPbtgK0,"日本, 〒175-0083 東京都板橋区徳丸３丁目１３−１０"
1372,家庭保育園どれみふぁ,板橋区,熊野町45-10,"東武東上線　
大山駅",小澤　リー　静香,07:00,20:00,,12.0,42009.0,6338-8689,無,,35.7448568,139.7032722,ChIJFfST5bqSGGARaPXpReMDXnk,"日本, 〒173-0025 東京都板橋区熊野町４５−１０"
1373,都市型保育園ポポラー　板橋小豆沢園,板橋区,小豆沢１-１-１６　スカイティアラ・イースト１F,"都営三田線　
志村坂上駅",株式会社タスク・フォース,07:00,21:00,,50.0,37697.0,5916-9010,無,,35.75116480000001,139.7092437,ChIJ446sLsPsGGAR6G_1nVc7UAo,"日本, 東京都板橋区"
1374,ニューホープ・インターナショナル・スクール,板橋区,成増5-1-2,"東武東上線
成増駅",有限会社ニューホープコミュニティー,09:30,18:00,,30.0,38821.0,5383-0421,無,,35.7824725,139.6308042,ChIJuW1yW4vrGGAR8jmzsi37RgM,"日本, 〒175-0094 東京都板橋区成増５丁目１−２ 米丸ビルパート１"
1375,若草ベビールーム,練馬区,東大泉7-37-6,"西武池袋線　
大泉学園駅",鈴木　数子,7:00,21:00,,定員設定なし,S53. 5. 1,3923-9304,無,,35.7467978,139.5808468,ChIJWU61AsXuGGARhbTLmBxA5Uw,"日本, 〒178-0063 東京都練馬区東大泉７丁目３７−６"
1376,ひまわり保育室,練馬区,東大泉1-15-20,"西武池袋線　
大泉学園駅",小池　悦子,7:00,20:00,,20.0,S59. 6. 1,3921-7188,無,,35.7487312,139.5932291,ChIJV3aEub7uGGARko_RIJ6gMg8,"日本, 〒178-0063 東京都練馬区東大泉１丁目１５−２０"
1377,保育ルームぽかぽか,練馬区,高松3-24-19,"都営大江戸線　
光が丘駅",ＮＰO法人　ケアステーションぽかぽか,,,○,定員設定なし,H 6.10. 1,5241-9698,無,,35.7506847,139.6251259,ChIJDX55gTnsGGARsD41MKM7dW0,"日本, 〒179-0075 東京都練馬区高松３丁目２４−１９"
1378,Tomonicco大泉学園,練馬区,東大泉2-6-9　2階,"西武池袋線　
大泉学園駅",竹中　徳大,7:30,22:00,,41.0,H12. 6. 1,3922-2800,無,,35.750506,139.5930402,ChIJnaIgQLnuGGAR6oHFJ7Ap8RE,"日本, 〒178-0063 東京都練馬区東大泉２丁目６−９"
1379,ゆうゆうぽてと,練馬区,栄町35-7サンヒルズ201,"西武池袋線　
江古田駅",NPO法人保育サービス　ぽてと,09:00,14:00,,10.0,H16. 5.13,5999-9691,無,,35.7402695,139.6694646,ChIJl_4xaxXtGGARDCjMjQHYTAQ,"日本, 〒176-0006 東京都練馬区栄町４５−９ サンヒルズ江古田"
1380,保育所ちびっこランド大泉学園,練馬区,西大泉3-1-1ウエストヒルズ1階,"西武池袋線　
大泉学園駅",ニーザ・直子,7:30,19:00,,25.0,H16.12.7,5387-0327,有,,35.7542581,139.5840714,ChIJ9xI4TcnuGGARetK4ipPfOMA,"日本, 〒178-0065 東京都練馬区西大泉３丁目１−１"
1381,保育室生命の木,練馬区,大泉学園町5-32-4,"西武池袋線　
大泉学園駅",菅沼　由美子,08:00,18:00,,定員設定なし,2006-08-01,5905-0448,有,,35.7661398,139.5789991,ChIJQ2xbAjDpGGAR-j_9U1WFLzY,"日本, 〒178-0061 東京都練馬区大泉学園町５丁目３２−４"
1382,あっぷるぽてと,練馬区,北町8-32-8,"有楽町線　
赤塚駅",ＮＰＯ保育サービスぽてと,09:00,14:00,,10.0,2006-04-03,3559-5584,有,,35.767189,139.6469569,ChIJE371kGDsGGARr6UVd5w-iX8,"日本, 〒179-0081 東京都練馬区北町８丁目３２−８"
1383,むさし保育園,練馬区,豊玉北4-27-16,"西武池袋線　
練馬駅",村田　弘子,07:30,19:30,,定員設定なし,1959-04-01,3992-0498,有,,35.7368706,139.6572543,ChIJbdHKWgztGGARCxovuniKjzA,"日本, 〒176-0012 東京都練馬区豊玉北４丁目２７−１６"
1384,NYこどものくに〈東京〉,練馬区,関町北3丁目43-41,"西武新宿線
武蔵関駅",NPO法人こどものくに,09:00,15:00,,18.0,2008-04-01,3929-4192,有,,35.7258138,139.5702788,ChIJzWHDOf3uGGAR5YOe5sdQOVE,"日本, 〒177-0051 東京都練馬区関町北３丁目４３−４１"
1385,ひいらぎ保育園,練馬区,練馬1-18-2,"西武池袋線
練馬駅",佐藤　信弘,07:00,22:00,,38.0,2009-10-01,6915-8981,無,休止中,35.7385621,139.6549295,ChIJSbnCSAntGGARhGnePvD-09A,"日本, 〒176-0001 東京都練馬区練馬１丁目１８−２"
1386,メリーポピンズ板橋ルーム,練馬区,旭町3-25-22,"有楽町線　
成増駅",株式会社ゴーエスト,07:00,22:00,,37.0,2008-04-01,5997-0221,無,,35.7762538,139.629405,ChIJURClzwrsGGARYz4nBoBfMI0,"日本, 〒179-0071 東京都練馬区旭町３丁目２５−２２"
1387,練馬型グループ保育室石神井,練馬区,南田中5-24-6-101,"西武池袋線　
石神井公園駅",練馬区,08:00,18:00,,10.0,2010-06-01,3996-7035,無,休止中,35.7388079,139.609078,ChIJf3kJc4LuGGARY1WjQzeMiQk,"日本, 〒177-0035 東京都練馬区南田中５丁目２４−６"
1388,練馬型グループ保育室練馬,練馬区,中村北1-15-13-105,"西武池袋線　
練馬駅",練馬区,08:00,18:00,,10.0,2010-08-01,3926-8350,無,休止中,35.73524829999999,139.6470942,ChIJLbDRxKbtGGARzDOsvwb-A2E,"日本, 〒176-0023 東京都練馬区中村北１丁目１５−１３"
1389,練馬型グループ保育室桜台,練馬区,豊玉上二-12-6-101,"西武池袋線　
桜台駅",練馬区,08:00,18:00,,10.0,"H23、5,1",3991-6851,無,休止中,35.7367123,139.6631982,ChIJA4zyKRPtGGAR-GGe3BmiuNI,"日本, 〒176-0011 東京都練馬区豊玉上２丁目１２−６"
1390,神愛子どもの園,練馬区,早宮1-41-5,"有楽町線　
平和台駅",北條　美智江,07:30,19;00,,定員設定なし,1982-10-01,3992-1768,有,,35.751355,139.6567262,ChIJX4TIbALtGGARp2sb6SDSR8I,"日本, 〒179-0085 東京都練馬区早宮１丁目４１−５"
1391,いなほ保育園,練馬区,小竹町2-79-11,"有楽町線　
江古田駅",布施　やつよ,07:30,19;00,,12.0,1980-04-01,3955-1814,有,,35.7438227,139.6730638,ChIJXf6cYD7tGGARZyNPtNtKdSY,"日本, 〒176-0004 東京都練馬区小竹町２丁目７９−１１"
1392,家庭保育室くるみ,練馬区,東大泉2-29-4,"西武池袋線　
大泉学園",矢部　久美子,08:30,18:00,,5.0,2014-04-01,5387-8315,無,,35.75525,139.597634,ChIJx6lzmrruGGAR3K7mi6uaZ6Y,"日本, 〒178-0063 東京都練馬区東大泉２丁目２９−４"
1393,おおぞら保育園,練馬区,北町3-3-21　メゾン・ド・トヨタ1階,"東武東上線　
東武練馬",岩崎　洋平,07:30,19:30,,23.0,2014-10-06,6794-1818,無,,35.7678253,139.6560396,ChIJnf7FgvPsGGARbi-fV2u2wdc,"日本, 〒179-0081 東京都練馬区北町３丁目３−２１"
1394,チャイルドホーム,足立区,六月2-33-6,"東武伊勢崎線
竹の塚駅",有限会社エム・ジェイ・ケイ　コーポレーション,,,○,定員設定なし,H13. 6.13,5851-5858,無,,35.7872936,139.7942183,ChIJWxmjMMCRGGARU3_MKXGl5Go,"日本, 〒121-0814 東京都足立区六月２丁目３３−６"
1395,シカハマ・イングリッシュ・アドベンチャーズ,足立区,鹿浜6-23-3,"日暮里舎人ライナー
西新井大師西駅",有限会社三武,08:30,20:30,,50.0,2001-04-01,3897-3828,有,,35.7853201,139.7603762,ChIJG1cOYzCSGGARsUYjnjgM0bo,"日本, 〒123-0864 東京都足立区鹿浜６丁目２３−３ タウンショップ鹿浜店"
1396,足立区立新田おひさま保育園,足立区,新田3丁目14-3,"JR京浜東北線　
王子駅",足立区,07:30,19:30,,61.0,2011-07-01,6903-0846,無,,35.7723801,139.7449815,ChIJ8fbppkOSGGARz7dMkgj-OQw,"日本, 〒123-0865 東京都足立区新田３丁目１４−３"
1397,あい保育室,足立区,竹ノ塚２－１１－１２,"東武伊勢崎線　
竹ノ塚駅",相澤　智榮子,7:00,19:00,,4.0,2010-09-01,3850-7305,無,,35.7899905,139.7964124,ChIJDT9tfb-RGGARy2B1Wv3idr4,"日本, 〒121-0813 東京都足立区竹の塚２丁目１１−１２"
1398,リルバ保育ルーム,足立区,西伊興3-2-4-1階,日暮里舎人ライナー線　舎人公園駅,株式会社リルバジャパン,08:00,18:00,,25.0,2011-11-15,6431-0070,無,,35.7959086,139.7779334,ChIJV3vMqYaRGGARQvhjorqpBAk,"日本, 〒121-0824 東京都足立区西伊興３丁目２−４"
1399,こどものへや,足立区,本木東町２－７,"東武伊勢崎線　
西新井駅",永見　博之,,,○,9.0,41000.0,6806-3343,無,,35.7646933,139.7831673,ChIJS1RIywKOGGAR6jGY23yRUfU,"日本, 〒123-0854 東京都足立区本木東町２−７"
1400,パンダ保育園,足立区,綾瀬3－18－6井上ビル103,"千代田線　
綾瀬駅",内田　照也,,,○,15.0,41000.0,3628-4225,無,,35.7653797,139.824097,ChIJ_9WrCsiPGGAReZSAOsNFfU0,"日本, 〒120-0005 東京都足立区綾瀬３丁目１８−６"
1401,足立区立青井おひさま保育園,足立区,青井1－7－6,"東武伊勢崎線　
五反野駅",社会福祉法人　水の会,07:30,19:30,,28.0,41091.0,5888-7063,無,,35.7742402,139.8112493,ChIJab99CiuOGGARWz5UoRviRoo,"日本, 〒120-0012 東京都足立区青井１丁目７−６ 青井おひさま保育園"
1402,保育所ちびっこランド大谷田園,足立区,大谷田5-25-7,"千代田線亀有駅
バス東渕江庭園前",小泉　翠英,07:30,19:00,,50.0,41575.0,5856-1730,無,,35.7850718,139.8391911,ChIJux_jXuGPGGARhXKbmThXLUk,"日本, 〒120-0001 東京都足立区大谷田５丁目２５−７ 保育所ちびっこランド大谷田園"
1403,ワールドキッズ梅島駅前保育園,足立区,梅田8-2-14マルフク第一ビル３F,"東武スカイツリー線
梅島駅",片岡　順一,07:00,20:00,,25.0,41659.0,3840-7800,無,,35.7717649,139.7974073,ChIJja0QoSCOGGARfkA2PNJvJGk,"日本, 〒123-0851 東京都足立区梅田８丁目２−１４"
1404,エンジェルハウス北千住園,足立区,千住仲町15-2　ダイヤモンドマンション１F,"JR各線
北千住駅",株式会社エンジェルハウス北千住園,07:30,19:00,,15.0,42095.0,5284-8911,無,,35.7459754,139.7986418,ChIJGw-8oUSOGGARrqpfF1rwt5Q,"日本, 〒120-0036 東京都足立区千住仲町１５−２ 北千住ダイヤモンドマンション"
1405,パンダ保育園　亀有園,足立区,東和2-9-21-102,"JR常磐線
亀有駅",内田　照也,,,○,15.0,41821.0,6802-5337,無,,35.7687881,139.8442866,ChIJ_e2lC5KPGGARstCBmmdXhSA,"日本, 〒120-0003 東京都足立区東和２丁目９−２１"
1406,スターキッズナーサリー,足立区,西綾瀬2-19-5,"東武スカイツリー線
五反野駅",学校法人　岡村学園,09:00,18:00,,6.0,42139.0,3880-9710,無,,35.7662962,139.8134229,ChIJERXuMTOOGGARZJkRnE83Clg,"日本, 〒120-0014 東京都足立区西綾瀬２丁目１９−５"
1407,スマイルキッズ　綾瀬園,葛飾区,西亀有2-20-11-1F,"ＪＲ常磐線　　
綾瀬駅",イノセンス株式会社,7:00,22:00,,50.0,H14. 1.21,3838-8820,無,,35.7624442,139.8326854,ChIJiaF5w72PGGARSEwxT6rIqBo,"日本, 〒124-0002 東京都葛飾区西亀有２丁目２０−１１"
1408,京成ドライビングスクール託児室,葛飾区,高砂5-54-10,"京成線　
高砂駅",株式会社京成ドライビングスクール,09:20,17:30,,10.0,H16.6.16,3657-3181,無,,35.7520263,139.8732186,ChIJYynHeZaFGGARVOK3KjdCpyw,"日本, 〒125-0054 東京都葛飾区高砂５丁目５４−１０"
1409,湘南きっず,葛飾区,亀有2-4-8亀有みんなのクリニック内3階,"JR常磐線　
亀有駅",医療法人社団　湘南会,08:00,20:00,,定員設定なし,2006-09-11,3690-1034,無,,35.7579702,139.849334,ChIJKaROKYKPGGARcSFgJBOl18s,"日本, 〒125-0061 東京都葛飾区亀有２丁目４−８"
1410,にじいろ保育園,葛飾区,亀有5-37-13ハイツビッグワンビル305,"JR常磐線　
亀有駅",森　せつ子,08:00,18:00,,定員設定なし,41456.0,5697-9077,有,,35.76834110000001,139.848239,ChIJr-cElI6PGGARD_6M-7E4uA0,"日本, 〒125-0061 東京都葛飾区亀有５丁目３７"
1410,にじいろ保育園,葛飾区,亀有5-37-13ハイツビッグワンビル305,"JR常磐線　
亀有駅",森　せつ子,08:00,18:00,,定員設定なし,41456.0,5697-9077,有,,35.76834110000001,139.848239,ChIJr-cElI6PGGARD_6M-7E4uA0,"日本, 〒125-0061 東京都葛飾区亀有５丁目３７",35.768005,139.8467114,ChIJQT5rX46PGGARVaHfb_Wd91Y,"日本, 〒125-0061 東京都葛飾区亀有５丁目"
1411,Baby ’ｓ　Room SUNG,葛飾区,"届出上：亀有3-32-1松本ビル202
移転先：亀有3-9-7　東ハイツ305号（届出無し）","JR常磐線　
亀有駅",株式会社　SUNG,9:00,72000,,6.0,2010-04-09,5856-3093,,
1412,ミルキーホーム小岩園,江戸川区,西小岩1-28-18　ドミ-ルオオキ103,"ＪＲ総武線　
小岩駅",株式会社サニースタッフ,,,○,36.0,H 2. 7.17 ,3671-3070,無,,35.7347426,139.8831545,ChIJw_tkWtiFGGARjkvTOyL5t0k,"日本, 〒133-0057 東京都江戸川区西小岩１丁目２８−１８"
1413,stellar　education　garden葛西保育園,江戸川区,東葛西5-37-16　2Ｆ,"東西線　
葛西駅",有田　友香,7:00,22:00,,,H12.10. 1,3804-0160,無,,35.663593,139.8782967,ChIJV5CVWoyHGGARrUNPXkIjKV8,"日本, 〒134-0084 東京都江戸川区東葛西５丁目３７−１６"
1414,保育所ちびっこランド　葛西園,江戸川区,中葛西3-24-12　イレブンナイン201,"東西線　
葛西駅",生井　文啓,7:30,19:00,,42.0,H15. 4.21,5676-0870,無,,35.6678172,139.8712109,ChIJk2p1DeyHGGARFWCkScMF5zQ,"日本, 〒134-0083 東京都江戸川区中葛西３丁目２４−１２"
1415,かしの木保育所,江戸川区,船堀6－3－3,"都営新宿線　
船堀駅",永田　幸枝,07:30,18:30,,15.0,H15. 3. 1,3680-3622,有,　,35.6799543,139.8660359,ChIJY31kX8WHGGARF02aq3_mt7g,"日本, 〒134-0091 東京都江戸川区船堀６丁目３−３"
1416,ひろば共同保育所,江戸川区,本一色3-24-2,"JR総武線　
新小岩駅","ひろば共同保育所
運営委員会",8:00,18:30,,定員設定なし,S50. 9. 1,3651-1242,有,,35.7191722,139.8713008,ChIJr7-j9A2GGGARsRCw7Z9_-7I,"日本, 〒133-0044 東京都江戸川区本一色３丁目２４−２"
1417,キッズピース,江戸川区,船堀2-15-17-105,"都営新宿線　
船堀駅",株式会社K&N,08:00,21:00,,40.0,2009-05-28,6808-0281,有,,35.6837314,139.8617084,ChIJcWxmztOHGGARnPt2rnq5j0o,"日本, 〒134-0091 東京都江戸川区船堀２丁目１５−１７"
1418,保育広場フェープラース船堀駅前園,江戸川区,船堀1-8-16日新第一ビル3F,"都営新宿線　
船堀駅",株式会社SEEA,07:00,21:00,,23.0,2009-09-17,5605-5135,無,,35.683937,139.8635416,ChIJb0MqItKHGGAR_9WvZJfdz-I,"日本, 〒134-0091 東京都江戸川区船堀１丁目８−１６"
1419,保育リトルエッグス,江戸川区,中葛西3-37-3志美津ビル2階,"東西線　
葛西駅",佐藤　スマ子,07:00,06:00,,定員設定なし,2009-10-01,6663-9715,無,,35.6641565,139.8726221,ChIJdXXTf_KHGGAR_8wI4BwXZvE,"日本, 〒134-0083 東京都江戸川区中葛西３丁目３７−３"
1420,ゆめのいろ保育園,江戸川区,東葛西6-5-16セレクトハウス梅原1階,"東西線　
葛西駅",株式会社絶好調,07:30,21:00,,30.0,2011-03-07,5659-8766,有,,35.6626568,139.8743859,ChIJLdh5J_OHGGAR5ZUo-6ZrQGo,"日本, 〒134-0084 東京都江戸川区東葛西６丁目５−１６"
1421,リトルガーデン小岩校,江戸川区,東小岩4-9-11,"JR総武線　
小岩駅",合資会社ライフコミュニケーション,8:00,19:00,,28.0,2012-08-01,5876-8521,無,,35.7280408,139.8883987,ChIJX7DhqXuGGGAR7fB-aCpJeEQ,"日本, 〒133-0052 東京都江戸川区東小岩４丁目９−１１"
1422, キッズルーム北小岩,江戸川区,北小岩６－１１－４,"JR総武線　
小岩駅",紺野　卓子,7:00,19:00,,9.0,2012-09-01,3673-0812,有,,35.7428997,139.8834264,ChIJ7x-0JcWFGGAR0Ir124MrdC0,"日本, 〒133-0051 東京都江戸川区北小岩６丁目１１−４"
1423,でこぽん保育園,江戸川区,西小岩1-23-2-703,"JR総武線
　小岩駅",右京　佐和子,7:00,21:00,,14.0,2012-11-01,5612-5053,無,,35.7330178,139.8808492,ChIJJ5XdydiFGGARQKk3-oYCCWU,"日本, 〒133-0057 東京都江戸川区西小岩１丁目２３−２"
1424,ひまわり託児室,江戸川区,西小岩1-27-23アパルト三田１０１,"JR総武線
小岩駅",甚吾田　武代,,,○,6.0,2013-03-01,6657-8992,無,休止中,35.7347092,139.8823435,ChIJkeoW_diFGGARiIQzbDBsUoU,"日本, 〒133-0057 東京都江戸川区西小岩１丁目２７−２３"
1425,キッズルームてらこ,江戸川区,船堀4-9-5ルフォン船堀1階,"都営新宿線　
船堀駅",株式会社エデッセ,07:30,20:00,,10.0,2013-04-01,3680-0688,有,,35.683733,139.867086,ChIJf5YdXc6HGGARfdxz6QwF1KI,"日本, 〒134-0091 東京都江戸川区船堀４丁目９−５ ルフォン船堀"
1426,まちカフェひろば　もも,江戸川区,船堀6-11-25 BRICK&WOOD 1F,"都営新宿線　
船堀駅",特定非営利活動法人　アビリティクラブたすけあい　江戸川たすけあいワーカーズもも,09:00,17:00,,4.0,2014-04-01,6456-0708,無,一時預かりのみ,35.6776519,139.8670137,ChIJGzDy-sSHGGARFDEdTGhn8rM,"日本, 〒134-0091 東京都江戸川区船堀６丁目１１−２５"
1427,キッズインターナショナル西葛西,江戸川区,西葛西３－６－７　第3土井ビル１階,"東西線　
西葛西",有限会社キッズインターナショナル,32400,18:00,,8.0,36770.0,5679-5571,,
